Ano;Sigla;IGC (Contínuo);IGC (Faixa)
2021;UFU;2536784039;3
2021;UFU;3390293399;4
2021;UFU;3048186625;4
2021;UFU;3234727942;4
2021;UFU;3335696579;4
2021;UFU;3611112844;4
2021;UFU;3114109;4
2021;UFU;4165353459;5
2021;UFU;3102641944;4
2021;UFU;2856866334;3
2021;UFU;3488239617;4
2021;UFU;2940779387;3
2021;UFU;3291531494;4
2021;UFU;3512451573;4
2021;UFU;2661805133;3
2021;UFU;2837679013;3
2021;UFU;3997807128;5
2021;UFU;4302484121;5
2021;UFU;2927776053;3
2021;UFU;2890119389;3
2021;UFU;3273782929;4
2021;UFU;2923411951;3
2021;UFU;2835568588;3
2021;UFU;3027673073;4
2021;UFU;2997071468;4
2021;UFU;2403153013;3
2021;UFU;313265412;4
2021;UFU;405079264;5
2021;UFU;3278240164;4
2021;UFU;3512507192;4
2021;UFU;3831764174;4
2021;UFU;;
2021;UFU;4081073545;5
2021;UFU;3189843941;4
2021;UFU;2245888744;3
2021;UFU;2622672816;3
2021;UFU;3089183416;4
2021;UFU;2210827218;3
2021;UFU;3373048788;4
2021;UFU;3225937454;4
2021;UFU;3490974306;4
2021;UFU;3017890085;4
2021;UFU;2988914465;4
2021;UFU;2496716327;3
2021;UFU;4058092028;5
2021;UFU;400329495;5
2021;UFU;336759351;4
2021;UFU;3377704888;4
2021;UFU;3222894241;4
2021;UFU;2850843609;3
2021;UFU;2849209604;3
2021;UFU;2339542225;3
2021;UFU;3941658713;4
2021;UFU;2825584097;3
2021;UFU;356986275;4
2021;UFU;4027566597;5
2021;UFU;3573005406;4
2021;UFU;293390235;3
2021;UFU;3576490485;4
2021;UFU;306536013;4
2021;UFU;3612885813;4
2021;UFU;3729463207;4
2021;UFU;3307692363;4
2021;UFU;3491957869;4
2021;UFU;3722787753;4
2021;UFU;3441288643;4
2021;UFU;2641762914;3
2021;UFU;3708137018;4
2021;UFU;2695885804;3
2021;UFU;3042680337;4
2021;UFU;2430536858;3
2021;UFU;3549260646;4
2021;UFU;3266043925;4
2021;UFU;3846247682;4
2021;UFU;3236517674;4
2021;UFV;3291531494;4
2021;UFV;2661805133;3
2021;UFV;3225937454;4
2021;UFV;2850843609;3
2021;UFV;3612885813;4
2021;UFV;2940779387;3
2021;UFV;2887219177;3
2021;UFV;2732657196;3
2021;UFV;3488239617;4
2021;UFV;3102641944;4
2021;UFV;336759351;4
2021;UFV;4027566597;5
2021;UFV;3377704888;4
2021;UFV;3620471285;4
2021;UFV;2622672816;3
2021;UFV;3017890085;4
2021;UFV;356986275;4
2021;UFV;3846247682;4
2021;UFV;2688384493;3
2021;UFV;414065135;5
2021;UFV;3292811579;4
2021;UFV;2960656557;4
2021;UFV;2988914465;4
2021;UFV;;
2021;UFV;2496716327;3
2021;UFV;3576490485;4
2021;UFV;2849506487;3
2021;UFV;405079264;5
2021;UFV;2923411951;3
2021;UFV;3266043925;4
2021;UFV;2845015305;3
2021;UFV;2856866334;3
2021;UFV;3611112844;4
2021;UFV;2837679013;3
2021;UFV;2927776053;3
2021;UFV;3051728893;4
2021;UFV;2430536858;3
2021;UFV;2997071468;4
2021;UFV;4302484121;5
2021;UFV;3222894241;4
2021;UFV;3234727942;4
2021;UFV;3512451573;4
2021;UFV;3114109;4
2021;UFV;3506946459;4
2021;UFV;3549260646;4
2021;UFV;3729463207;4
2021;UFV;3708137018;4
2021;UFV;2890119389;3
2021;UFV;3997807128;5
2021;UFV;313265412;4
2021;UFV;3048186625;4
2021;UFV;3390293399;4
2021;UFV;3273782929;4
2021;UFV;335249821;4
2021;UFV;4300489861;5
2021;UFV;334620836;4
2021;UFV;3324683138;4
2021;UFV;3042680337;4
2021;UFV;3491957869;4
2021;UFV;306536013;4
2021;UFV;2339542225;3
2021;UFV;400329495;5
2021;UFV;3490974306;4
2021;UFV;2210827218;3
2021;UFV;3089183416;4
2021;UFV;3831764174;4
2021;UFV;3512507192;4
2021;UFV;3278240164;4
2021;UFV;4081073545;5
2021;UFV;3506472556;4
2021;UFV;4058092028;5
2021;UFV;2849209604;3
2021;UFV;3941658713;4
2021;UFV;293390235;3
2021;UFV;3307692363;4
2021;UFV;3722787753;4
2021;UFV;3441288643;4
2021;UFV;2695885804;3
2021;UFV;3236517674;4
2021;UFV;3027673073;4
2021;UFV;3553983939;4
2021;UFV;3906819271;4
2021;UFV;4076238557;5
2021;UFV;2328300919;3
2021;UFV;2965590173;4
2021;UFV;2536784039;3
2021;UFV;3335696579;4
2021;UFV;2863039275;3
2021;UFV;3324348627;4
2021;UFV;4165353459;5
2021;UFV;2492294448;3
2021;UFV;3883235013;4
2021;UFV;2835568588;3
2021;UFV;2403153013;3
2021;UFV;2641762914;3
2021;UFV;3573005406;4
2021;UFV;3126550894;4
2021;UFV;3509478483;4
2021;UFV;3508512042;4
2021;UFV;2245888744;3
2021;UFV;2825584097;3
2021;UFV;3189843941;4
2021;UFV;3373048788;4
2021;UFV;4123139024;5
2021;UFVJM;3042680337;4
2021;UFVJM;2661805133;3
2021;UFVJM;2641762914;3
2021;UFVJM;3611112844;4
2021;UFVJM;4076238557;5
2021;UFVJM;3291531494;4
2021;UFVJM;2856866334;3
2021;UFVJM;3102641944;4
2021;UFVJM;3729463207;4
2021;UFVJM;3846247682;4
2021;UFVJM;4081073545;5
2021;UFVJM;3508512042;4
2021;UFVJM;2496716327;3
2021;UFVJM;2850843609;3
2021;UFVJM;3126550894;4
2021;UFVJM;3997807128;5
2021;UFVJM;3222894241;4
2021;UFVJM;3549260646;4
2021;UFVJM;3612885813;4
2021;UFVJM;3278240164;4
2021;UFVJM;336759351;4
2021;UFVJM;4123139024;5
2021;UFVJM;3512507192;4
2021;UFVJM;2923411951;3
2021;UFVJM;2732657196;3
2021;UFVJM;3225937454;4
2021;UFVJM;3941658713;4
2021;UFVJM;335249821;4
2021;UFVJM;2940779387;3
2021;UFVJM;2863039275;3
2021;UFVJM;2245888744;3
2021;UFVJM;2887219177;3
2021;UFVJM;3089183416;4
2021;UFVJM;2492294448;3
2021;UFVJM;356986275;4
2021;UFVJM;3506472556;4
2021;UFVJM;334620836;4
2021;UFVJM;2688384493;3
2021;UFVJM;2695885804;3
2021;UFVJM;2339542225;3
2021;UFVJM;;
2021;UFVJM;2622672816;3
2021;UFVJM;3573005406;4
2021;UFVJM;2430536858;3
2021;UFVJM;2825584097;3
2021;UFVJM;3509478483;4
2021;UFVJM;2328300919;3
2021;UFVJM;3883235013;4
2021;UFVJM;3273782929;4
2021;UFVJM;2403153013;3
2021;UFVJM;3491957869;4
2021;UFVJM;2845015305;3
2021;UFVJM;4165353459;5
2021;UFVJM;3048186625;4
2021;UFVJM;4027566597;5
2021;UFVJM;3553983939;4
2021;UFVJM;414065135;5
2021;UFVJM;3373048788;4
2021;UFVJM;3441288643;4
2021;UFVJM;400329495;5
2021;UFVJM;4302484121;5
2021;UFVJM;2965590173;4
2021;UFVJM;313265412;4
2021;UFVJM;3324683138;4
2021;UFVJM;3292811579;4
2021;UFVJM;3335696579;4
2021;UFVJM;2997071468;4
2021;UFVJM;3114109;4
2021;UFVJM;3236517674;4
2021;UFVJM;3506946459;4
2021;UFVJM;2536784039;3
2021;UFVJM;3377704888;4
2021;UFVJM;3234727942;4
2021;UFVJM;2988914465;4
2021;UFVJM;4058092028;5
2021;UFVJM;2210827218;3
2021;UFVJM;3266043925;4
2021;UFVJM;3027673073;4
2021;UFVJM;3488239617;4
2021;UFVJM;3307692363;4
2021;UFVJM;3051728893;4
2021;UFVJM;2849506487;3
2021;UFVJM;2960656557;4
2021;UFVJM;2849209604;3
2021;UFVJM;3831764174;4
2021;UFVJM;3017890085;4
2021;UFVJM;405079264;5
2021;UFVJM;306536013;4
2021;UFVJM;2927776053;3
2021;UFVJM;3390293399;4
2021;UFVJM;3708137018;4
2021;UFVJM;293390235;3
2021;UFVJM;3906819271;4
2021;UFVJM;3620471285;4
2021;UFVJM;4300489861;5
2021;UFVJM;2890119389;3
2021;UFVJM;3576490485;4
2021;UFVJM;3324348627;4
2021;UFVJM;3490974306;4
2021;UFVJM;2837679013;3
2021;UFVJM;2835568588;3
2021;UFVJM;3722787753;4
2021;UFVJM;3512451573;4
2021;UFVJM;3189843941;4
2021;UnB;3491957869;4
2021;UnB;2960656557;4
2021;UnB;2622672816;3
2021;UnB;3846247682;4
2021;UnB;2849209604;3
2021;UnB;3611112844;4
2021;UnB;3553983939;4
2021;UnB;3292811579;4
2021;UnB;4081073545;5
2021;UnB;3506472556;4
2021;UnB;3278240164;4
2021;UnB;2850843609;3
2021;UnB;3512507192;4
2021;UnB;306536013;4
2021;UnB;3941658713;4
2021;UnB;3017890085;4
2021;UnB;3307692363;4
2021;UnB;2339542225;3
2021;UnB;3831764174;4
2021;UnB;356986275;4
2021;UnB;2845015305;3
2021;UnB;3490974306;4
2021;UnB;2210827218;3
2021;UnB;293390235;3
2021;UnB;400329495;5
2021;UnB;3114109;4
2021;UnB;405079264;5
2021;UnB;3126550894;4
2021;UnB;2496716327;3
2021;UnB;3509478483;4
2021;UnB;3573005406;4
2021;UnB;3234727942;4
2021;UnB;3506946459;4
2021;UnB;2641762914;3
2021;UnB;3549260646;4
2021;UnB;2661805133;3
2021;UnB;3576490485;4
2021;UnB;3729463207;4
2021;UnB;2849506487;3
2021;UnB;3620471285;4
2021;UnB;3708137018;4
2021;UnB;2890119389;3
2021;UnB;3508512042;4
2021;UnB;2835568588;3
2021;UnB;;
2021;UnB;3373048788;4
2021;UnB;2403153013;3
2021;UnB;3997807128;5
2021;UnB;3291531494;4
2021;UnB;2492294448;3
2021;UnB;3883235013;4
2021;UnB;2732657196;3
2021;UnB;3906819271;4
2021;UnB;2988914465;4
2021;UnB;4165353459;5
2021;UnB;3324348627;4
2021;UnB;2688384493;3
2021;UnB;2856866334;3
2021;UnB;2940779387;3
2021;UnB;3335696579;4
2021;UnB;2536784039;3
2021;UnB;313265412;4
2021;UnB;3048186625;4
2021;UnB;2965590173;4
2021;UnB;4123139024;5
2021;UnB;2863039275;3
2021;UnB;3266043925;4
2021;UnB;2927776053;3
2021;UnB;2328300919;3
2021;UnB;3089183416;4
2021;UnB;4076238557;5
2021;UnB;3390293399;4
2021;UnB;3027673073;4
2021;UnB;3512451573;4
2021;UnB;3612885813;4
2021;UnB;336759351;4
2021;UnB;3222894241;4
2021;UnB;2887219177;3
2021;UnB;4302484121;5
2021;UnB;4300489861;5
2021;UnB;2245888744;3
2021;UnB;3102641944;4
2021;UnB;3189843941;4
2021;UnB;2997071468;4
2021;UnB;2695885804;3
2021;UnB;3441288643;4
2021;UnB;3722787753;4
2021;UnB;3488239617;4
2021;UnB;335249821;4
2021;UnB;3225937454;4
2021;UnB;3051728893;4
2021;UnB;3236517674;4
2021;UnB;414065135;5
2021;UnB;2923411951;3
2021;UnB;3273782929;4
2021;UnB;4058092028;5
2021;UnB;3324683138;4
2021;UnB;3042680337;4
2021;UnB;2430536858;3
2021;UnB;2837679013;3
2021;UnB;334620836;4
2021;UnB;4027566597;5
2021;UnB;2825584097;3
2021;UnB;3377704888;4
2021;UNIFAL;3488239617;4
2021;UNIFAL;3373048788;4
2021;UNIFAL;336759351;4
2021;UNIFAL;2997071468;4
2021;UNIFAL;;
2021;UNIFAL;2849506487;3
2021;UNIFAL;3292811579;4
2021;UNIFAL;3506946459;4
2021;UNIFAL;3708137018;4
2021;UNIFAL;3512451573;4
2021;UNIFAL;2923411951;3
2021;UNIFAL;3549260646;4
2021;UNIFAL;3102641944;4
2021;UNIFAL;2339542225;3
2021;UNIFAL;3509478483;4
2021;UNIFAL;2492294448;3
2021;UNIFAL;3335696579;4
2021;UNIFAL;4058092028;5
2021;UNIFAL;3576490485;4
2021;UNIFAL;3291531494;4
2021;UNIFAL;2496716327;3
2021;UNIFAL;3997807128;5
2021;UNIFAL;3846247682;4
2021;UNIFAL;335249821;4
2021;UNIFAL;3225937454;4
2021;UNIFAL;356986275;4
2021;UNIFAL;3089183416;4
2021;UNIFAL;334620836;4
2021;UNIFAL;3048186625;4
2021;UNIFAL;414065135;5
2021;UNIFAL;400329495;5
2021;UNIFAL;2845015305;3
2021;UNIFAL;3324683138;4
2021;UNIFAL;3266043925;4
2021;UNIFAL;3324348627;4
2021;UNIFAL;2661805133;3
2021;UNIFAL;306536013;4
2021;UNIFAL;3390293399;4
2021;UNIFAL;2890119389;3
2021;UNIFAL;3017890085;4
2021;UNIFAL;3729463207;4
2021;UNIFAL;3278240164;4
2021;UNIFAL;3042680337;4
2021;UNIFAL;3222894241;4
2021;UNIFAL;3553983939;4
2021;UNIFAL;3883235013;4
2021;UNIFAL;2622672816;3
2021;UNIFAL;4081073545;5
2021;UNIFAL;2210827218;3
2021;UNIFAL;3611112844;4
2021;UNIFAL;3490974306;4
2021;UNIFAL;2695885804;3
2021;UNIFAL;3377704888;4
2021;UNIFAL;2863039275;3
2021;UNIFAL;2835568588;3
2021;UNIFAL;3620471285;4
2021;UNIFAL;3722787753;4
2021;UNIFAL;3234727942;4
2021;UNIFAL;3906819271;4
2021;UNIFAL;3506472556;4
2021;UNIFAL;2849209604;3
2021;UNIFAL;2960656557;4
2021;UNIFAL;3307692363;4
2021;UNIFAL;3027673073;4
2021;UNIFAL;3273782929;4
2021;UNIFAL;2965590173;4
2021;UNIFAL;3441288643;4
2021;UNIFAL;4027566597;5
2021;UNIFAL;3491957869;4
2021;UNIFAL;2988914465;4
2021;UNIFAL;2245888744;3
2021;UNIFAL;2328300919;3
2021;UNIFAL;2887219177;3
2021;UNIFAL;3941658713;4
2021;UNIFAL;2850843609;3
2021;UNIFAL;4076238557;5
2021;UNIFAL;4165353459;5
2021;UNIFAL;293390235;3
2021;UNIFAL;4300489861;5
2021;UNIFAL;2536784039;3
2021;UNIFAL;2732657196;3
2021;UNIFAL;3236517674;4
2021;UNIFAL;2403153013;3
2021;UNIFAL;2940779387;3
2021;UNIFAL;2825584097;3
2021;UNIFAL;3573005406;4
2021;UNIFAL;3512507192;4
2021;UNIFAL;3126550894;4
2021;UNIFAL;2641762914;3
2021;UNIFAL;3508512042;4
2021;UNIFAL;3612885813;4
2021;UNIFAL;3189843941;4
2021;UNIFAL;3114109;4
2021;UNIFAL;2837679013;3
2021;UNIFAL;4302484121;5
2021;UNIFAL;313265412;4
2021;UNIFAL;2688384493;3
2021;UNIFAL;3831764174;4
2021;UNIFAL;2856866334;3
2021;UNIFAL;3051728893;4
2021;UNIFAL;405079264;5
2021;UNIFAL;2430536858;3
2021;UNIFAL;4123139024;5
2021;UNIFAL;2927776053;3
2021;UNIFAP;3390293399;4
2021;UNIFAP;3278240164;4
2021;UNIFAP;2496716327;3
2021;UNIFAP;3729463207;4
2021;UNIFAP;2661805133;3
2021;UNIFAP;2688384493;3
2021;UNIFAP;3620471285;4
2021;UNIFAP;2965590173;4
2021;UNIFAP;4027566597;5
2021;UNIFAP;;
2021;UNIFAP;3997807128;5
2021;UNIFAP;2695885804;3
2021;UNIFAP;2403153013;3
2021;UNIFAP;3042680337;4
2021;UNIFAP;3236517674;4
2021;UNIFAP;2732657196;3
2021;UNIFAP;2863039275;3
2021;UNIFAP;3553983939;4
2021;UNIFAP;3089183416;4
2021;UNIFAP;3291531494;4
2021;UNIFAP;335249821;4
2021;UNIFAP;3051728893;4
2021;UNIFAP;3222894241;4
2021;UNIFAP;3573005406;4
2021;UNIFAP;2845015305;3
2021;UNIFAP;3612885813;4
2021;UNIFAP;2887219177;3
2021;UNIFAP;2923411951;3
2021;UNIFAP;3506946459;4
2021;UNIFAP;3576490485;4
2021;UNIFAP;4058092028;5
2021;UNIFAP;3114109;4
2021;UNIFAP;3722787753;4
2021;UNIFAP;3506472556;4
2021;UNIFAP;3225937454;4
2021;UNIFAP;3708137018;4
2021;UNIFAP;3831764174;4
2021;UNIFAP;4076238557;5
2021;UNIFAP;334620836;4
2021;UNIFAP;4165353459;5
2021;UNIFAP;414065135;5
2021;UNIFAP;2849506487;3
2021;UNIFAP;4081073545;5
2021;UNIFAP;336759351;4
2021;UNIFAP;2849209604;3
2021;UNIFAP;293390235;3
2021;UNIFAP;3266043925;4
2021;UNIFAP;2927776053;3
2021;UNIFAP;306536013;4
2021;UNIFAP;3611112844;4
2021;UNIFAP;3307692363;4
2021;UNIFAP;2835568588;3
2021;UNIFAP;3512507192;4
2021;UNIFAP;3017890085;4
2021;UNIFAP;2960656557;4
2021;UNIFAP;2988914465;4
2021;UNIFAP;2890119389;3
2021;UNIFAP;3048186625;4
2021;UNIFAP;3102641944;4
2021;UNIFAP;3189843941;4
2021;UNIFAP;4302484121;5
2021;UNIFAP;313265412;4
2021;UNIFAP;405079264;5
2021;UNIFAP;3941658713;4
2021;UNIFAP;3549260646;4
2021;UNIFAP;2641762914;3
2021;UNIFAP;3273782929;4
2021;UNIFAP;4123139024;5
2021;UNIFAP;2997071468;4
2021;UNIFAP;2850843609;3
2021;UNIFAP;2536784039;3
2021;UNIFAP;2492294448;3
2021;UNIFAP;3292811579;4
2021;UNIFAP;2210827218;3
2021;UNIFAP;2622672816;3
2021;UNIFAP;3027673073;4
2021;UNIFAP;2328300919;3
2021;UNIFAP;3906819271;4
2021;UNIFAP;3509478483;4
2021;UNIFAP;2837679013;3
2021;UNIFAP;3441288643;4
2021;UNIFAP;3377704888;4
2021;UNIFAP;3324683138;4
2021;UNIFAP;2856866334;3
2021;UNIFAP;3512451573;4
2021;UNIFAP;3490974306;4
2021;UNIFAP;3491957869;4
2021;UNIFAP;4300489861;5
2021;UNIFAP;2940779387;3
2021;UNIFAP;3335696579;4
2021;UNIFAP;3883235013;4
2021;UNIFAP;3373048788;4
2021;UNIFAP;2339542225;3
2021;UNIFAP;400329495;5
2021;UNIFAP;2245888744;3
2021;UNIFAP;2825584097;3
2021;UNIFAP;3234727942;4
2021;UNIFAP;3324348627;4
2021;UNIFAP;3508512042;4
2021;UNIFAP;3126550894;4
2021;UNIFAP;2430536858;3
2021;UNIFAP;3846247682;4
2021;UNIFAP;3488239617;4
2021;UNIFAP;356986275;4
2021;UNIFEI;4300489861;5
2021;UNIFEI;3222894241;4
2021;UNIFEI;2835568588;3
2021;UNIFEI;3292811579;4
2021;UNIFEI;2890119389;3
2021;UNIFEI;3307692363;4
2021;UNIFEI;3620471285;4
2021;UNIFEI;2988914465;4
2021;UNIFEI;3273782929;4
2021;UNIFEI;3906819271;4
2021;UNIFEI;3017890085;4
2021;UNIFEI;3266043925;4
2021;UNIFEI;306536013;4
2021;UNIFEI;2849209604;3
2021;UNIFEI;3027673073;4
2021;UNIFEI;3390293399;4
2021;UNIFEI;2965590173;4
2021;UNIFEI;3102641944;4
2021;UNIFEI;2688384493;3
2021;UNIFEI;3048186625;4
2021;UNIFEI;3324683138;4
2021;UNIFEI;405079264;5
2021;UNIFEI;3441288643;4
2021;UNIFEI;400329495;5
2021;UNIFEI;3234727942;4
2021;UNIFEI;3708137018;4
2021;UNIFEI;3491957869;4
2021;UNIFEI;2997071468;4
2021;UNIFEI;2328300919;3
2021;UNIFEI;4027566597;5
2021;UNIFEI;356986275;4
2021;UNIFEI;3941658713;4
2021;UNIFEI;414065135;5
2021;UNIFEI;3553983939;4
2021;UNIFEI;335249821;4
2021;UNIFEI;3997807128;5
2021;UNIFEI;2850843609;3
2021;UNIFEI;2887219177;3
2021;UNIFEI;2496716327;3
2021;UNIFEI;3291531494;4
2021;UNIFEI;2245888744;3
2021;UNIFEI;3831764174;4
2021;UNIFEI;4076238557;5
2021;UNIFEI;2661805133;3
2021;UNIFEI;3506946459;4
2021;UNIFEI;3576490485;4
2021;UNIFEI;2732657196;3
2021;UNIFEI;4165353459;5
2021;UNIFEI;3225937454;4
2021;UNIFEI;3089183416;4
2021;UNIFEI;334620836;4
2021;UNIFEI;3846247682;4
2021;UNIFEI;3051728893;4
2021;UNIFEI;4058092028;5
2021;UNIFEI;2536784039;3
2021;UNIFEI;;
2021;UNIFEI;3236517674;4
2021;UNIFEI;336759351;4
2021;UNIFEI;2403153013;3
2021;UNIFEI;2856866334;3
2021;UNIFEI;3573005406;4
2021;UNIFEI;2923411951;3
2021;UNIFEI;2825584097;3
2021;UNIFEI;3512507192;4
2021;UNIFEI;3612885813;4
2021;UNIFEI;2339542225;3
2021;UNIFEI;2940779387;3
2021;UNIFEI;3126550894;4
2021;UNIFEI;3508512042;4
2021;UNIFEI;3488239617;4
2021;UNIFEI;3549260646;4
2021;UNIFEI;2430536858;3
2021;UNIFEI;3512451573;4
2021;UNIFEI;3373048788;4
2021;UNIFEI;2641762914;3
2021;UNIFEI;2849506487;3
2021;UNIFEI;3114109;4
2021;UNIFEI;3189843941;4
2021;UNIFEI;2927776053;3
2021;UNIFEI;313265412;4
2021;UNIFEI;2622672816;3
2021;UNIFEI;293390235;3
2021;UNIFEI;3509478483;4
2021;UNIFEI;2845015305;3
2021;UNIFEI;4081073545;5
2021;UNIFEI;3883235013;4
2021;UNIFEI;3611112844;4
2021;UNIFEI;3335696579;4
2021;UNIFEI;4123139024;5
2021;UNIFEI;3324348627;4
2021;UNIFEI;4302484121;5
2021;UNIFEI;3042680337;4
2021;UNIFEI;2960656557;4
2021;UNIFEI;2695885804;3
2021;UNIFEI;2863039275;3
2021;UNIFEI;3506472556;4
2021;UNIFEI;3729463207;4
2021;UNIFEI;2210827218;3
2021;UNIFEI;2837679013;3
2021;UNIFEI;2492294448;3
2021;UNIFEI;3377704888;4
2021;UNIFEI;3278240164;4
2021;UNIFEI;3490974306;4
2021;UNIFEI;3722787753;4
2021;UNIFESP;3377704888;4
2021;UNIFESP;2856866334;3
2021;UNIFESP;2988914465;4
2021;UNIFESP;3729463207;4
2021;UNIFESP;3225937454;4
2021;UNIFESP;2923411951;3
2021;UNIFESP;;
2021;UNIFESP;3126550894;4
2021;UNIFESP;334620836;4
2021;UNIFESP;2641762914;3
2021;UNIFESP;3620471285;4
2021;UNIFESP;3048186625;4
2021;UNIFESP;2960656557;4
2021;UNIFESP;356986275;4
2021;UNIFESP;405079264;5
2021;UNIFESP;3441288643;4
2021;UNIFESP;3508512042;4
2021;UNIFESP;2661805133;3
2021;UNIFESP;4027566597;5
2021;UNIFESP;4081073545;5
2021;UNIFESP;3390293399;4
2021;UNIFESP;2210827218;3
2021;UNIFESP;3612885813;4
2021;UNIFESP;3189843941;4
2021;UNIFESP;2863039275;3
2021;UNIFESP;2849506487;3
2021;UNIFESP;293390235;3
2021;UNIFESP;3017890085;4
2021;UNIFESP;400329495;5
2021;UNIFESP;3512451573;4
2021;UNIFESP;3506946459;4
2021;UNIFESP;3324683138;4
2021;UNIFESP;2245888744;3
2021;UNIFESP;3611112844;4
2021;UNIFESP;3222894241;4
2021;UNIFESP;3292811579;4
2021;UNIFESP;3102641944;4
2021;UNIFESP;3273782929;4
2021;UNIFESP;3708137018;4
2021;UNIFESP;2688384493;3
2021;UNIFESP;3491957869;4
2021;UNIFESP;3114109;4
2021;UNIFESP;414065135;5
2021;UNIFESP;2837679013;3
2021;UNIFESP;3307692363;4
2021;UNIFESP;2695885804;3
2021;UNIFESP;3722787753;4
2021;UNIFESP;3027673073;4
2021;UNIFESP;4300489861;5
2021;UNIFESP;2890119389;3
2021;UNIFESP;3883235013;4
2021;UNIFESP;4302484121;5
2021;UNIFESP;2328300919;3
2021;UNIFESP;3488239617;4
2021;UNIFESP;3236517674;4
2021;UNIFESP;3506472556;4
2021;UNIFESP;3576490485;4
2021;UNIFESP;3335696579;4
2021;UNIFESP;2496716327;3
2021;UNIFESP;2536784039;3
2021;UNIFESP;3553983939;4
2021;UNIFESP;2732657196;3
2021;UNIFESP;3089183416;4
2021;UNIFESP;2927776053;3
2021;UNIFESP;3291531494;4
2021;UNIFESP;313265412;4
2021;UNIFESP;4165353459;5
2021;UNIFESP;2845015305;3
2021;UNIFESP;3831764174;4
2021;UNIFESP;4076238557;5
2021;UNIFESP;2850843609;3
2021;UNIFESP;336759351;4
2021;UNIFESP;2849209604;3
2021;UNIFESP;3266043925;4
2021;UNIFESP;2403153013;3
2021;UNIFESP;4123139024;5
2021;UNIFESP;3278240164;4
2021;UNIFESP;2940779387;3
2021;UNIFESP;3042680337;4
2021;UNIFESP;3997807128;5
2021;UNIFESP;3941658713;4
2021;UNIFESP;2825584097;3
2021;UNIFESP;3051728893;4
2021;UNIFESP;3373048788;4
2021;UNIFESP;3234727942;4
2021;UNIFESP;2492294448;3
2021;UNIFESP;335249821;4
2021;UNIFESP;4058092028;5
2021;UNIFESP;2622672816;3
2021;UNIFESP;2339542225;3
2021;UNIFESP;306536013;4
2021;UNIFESP;2997071468;4
2021;UNIFESP;3573005406;4
2021;UNIFESP;3906819271;4
2021;UNIFESP;3509478483;4
2021;UNIFESP;3324348627;4
2021;UNIFESP;3549260646;4
2021;UNIFESP;2965590173;4
2021;UNIFESP;3512507192;4
2021;UNIFESP;3490974306;4
2021;UNIFESP;2430536858;3
2021;UNIFESP;2835568588;3
2021;UNIFESP;3846247682;4
2021;UNIFESP;2887219177;3
2021;UNIFESSPA;3612885813;4
2021;UNIFESSPA;2492294448;3
2021;UNIFESSPA;3553983939;4
2021;UNIFESSPA;2688384493;3
2021;UNIFESSPA;3488239617;4
2021;UNIFESSPA;4027566597;5
2021;UNIFESSPA;293390235;3
2021;UNIFESSPA;3234727942;4
2021;UNIFESSPA;3941658713;4
2021;UNIFESSPA;3377704888;4
2021;UNIFESSPA;3307692363;4
2021;UNIFESSPA;3017890085;4
2021;UNIFESSPA;2988914465;4
2021;UNIFESSPA;3549260646;4
2021;UNIFESSPA;3576490485;4
2021;UNIFESSPA;2923411951;3
2021;UNIFESSPA;3611112844;4
2021;UNIFESSPA;3102641944;4
2021;UNIFESSPA;3846247682;4
2021;UNIFESSPA;3292811579;4
2021;UNIFESSPA;356986275;4
2021;UNIFESSPA;2837679013;3
2021;UNIFESSPA;405079264;5
2021;UNIFESSPA;4302484121;5
2021;UNIFESSPA;3273782929;4
2021;UNIFESSPA;2622672816;3
2021;UNIFESSPA;2430536858;3
2021;UNIFESSPA;3051728893;4
2021;UNIFESSPA;3708137018;4
2021;UNIFESSPA;2997071468;4
2021;UNIFESSPA;3512451573;4
2021;UNIFESSPA;3089183416;4
2021;UNIFESSPA;334620836;4
2021;UNIFESSPA;3997807128;5
2021;UNIFESSPA;3291531494;4
2021;UNIFESSPA;3324683138;4
2021;UNIFESSPA;400329495;5
2021;UNIFESSPA;3390293399;4
2021;UNIFESSPA;3278240164;4
2021;UNIFESSPA;2890119389;3
2021;UNIFESSPA;3729463207;4
2021;UNIFESSPA;2695885804;3
2021;UNIFESSPA;3042680337;4
2021;UNIFESSPA;3620471285;4
2021;UNIFESSPA;3490974306;4
2021;UNIFESSPA;2965590173;4
2021;UNIFESSPA;2210827218;3
2021;UNIFESSPA;3722787753;4
2021;UNIFESSPA;2849209604;3
2021;UNIFESSPA;2328300919;3
2021;UNIFESSPA;3441288643;4
2021;UNIFESSPA;3189843941;4
2021;UNIFESSPA;3225937454;4
2021;UNIFESSPA;3831764174;4
2021;UNIFESSPA;4076238557;5
2021;UNIFESSPA;4123139024;5
2021;UNIFESSPA;4165353459;5
2021;UNIFESSPA;4300489861;5
2021;UNIFESSPA;3508512042;4
2021;UNIFESSPA;2403153013;3
2021;UNIFESSPA;3126550894;4
2021;UNIFESSPA;2536784039;3
2021;UNIFESSPA;2850843609;3
2021;UNIFESSPA;3335696579;4
2021;UNIFESSPA;2245888744;3
2021;UNIFESSPA;3324348627;4
2021;UNIFESSPA;2940779387;3
2021;UNIFESSPA;2825584097;3
2021;UNIFESSPA;3373048788;4
2021;UNIFESSPA;336759351;4
2021;UNIFESSPA;3509478483;4
2021;UNIFESSPA;2661805133;3
2021;UNIFESSPA;2641762914;3
