Ano;nomeUnidadeRecente;Área de Avaliação;CPC (Faixa)
2021;Campus Santa Luzia;AGRONOMIA;4
2021;Campus Santa Luzia;AGRONOMIA;5
2021;Campus Santa Luzia;ARQUITETURA E URBANISMO;3
2021;Campus Santa Luzia;ARQUITETURA E URBANISMO;4
2021;Campus Santa Luzia;ARQUITETURA E URBANISMO;5
2021;Campus Santa Luzia;BIOMEDICINA;3
2021;Campus Santa Luzia;BIOMEDICINA;4
2021;Campus Santa Luzia;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Santa Luzia;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Santa Luzia;ENFERMAGEM;0
2021;Campus Santa Luzia;ENFERMAGEM;3
2021;Campus Santa Luzia;ENFERMAGEM;4
2021;Campus Santa Luzia;ENFERMAGEM;5
2021;Campus Santa Luzia;ENGENHARIA AMBIENTAL;0
2021;Campus Santa Luzia;ENGENHARIA AMBIENTAL;3
2021;Campus Santa Luzia;ENGENHARIA AMBIENTAL;4
2021;Campus Santa Luzia;ENGENHARIA AMBIENTAL;5
2021;Campus Santa Luzia;ENGENHARIA CIVIL;3
2021;Campus Santa Luzia;ENGENHARIA CIVIL;4
2021;Campus Santa Luzia;ENGENHARIA CIVIL;5
2021;Campus Santa Luzia;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Santa Luzia;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Santa Luzia;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Santa Luzia;ENGENHARIA DE ALIMENTOS;3
2021;Campus Santa Luzia;ENGENHARIA DE ALIMENTOS;4
2021;Campus Santa Luzia;ENGENHARIA DE ALIMENTOS;5
2021;Campus Santa Luzia;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Santa Luzia;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Santa Luzia;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Santa Luzia;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Santa Luzia;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Santa Luzia;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Santa Luzia;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Santa Luzia;ENGENHARIA ELÉTRICA;0
2021;Campus Santa Luzia;ENGENHARIA ELÉTRICA;3
2021;Campus Santa Luzia;ENGENHARIA ELÉTRICA;4
2021;Campus Santa Luzia;ENGENHARIA ELÉTRICA;5
2021;Campus Santa Luzia;ENGENHARIA FLORESTAL;2
2021;Campus Santa Luzia;ENGENHARIA FLORESTAL;3
2021;Campus Santa Luzia;ENGENHARIA FLORESTAL;4
2021;Campus Santa Luzia;ENGENHARIA FLORESTAL;5
2021;Campus Santa Luzia;ENGENHARIA MECÂNICA;2
2021;Campus Santa Luzia;ENGENHARIA MECÂNICA;3
2021;Campus Santa Luzia;ENGENHARIA MECÂNICA;4
2021;Campus Santa Luzia;ENGENHARIA MECÂNICA;5
2021;Campus Santa Luzia;ENGENHARIA QUÍMICA;3
2021;Campus Santa Luzia;ENGENHARIA QUÍMICA;4
2021;Campus Santa Luzia;ENGENHARIA QUÍMICA;5
2021;Campus Santa Luzia;FARMÁCIA;3
2021;Campus Santa Luzia;FARMÁCIA;4
2021;Campus Santa Luzia;FISIOTERAPIA;3
2021;Campus Santa Luzia;FISIOTERAPIA;4
2021;Campus Santa Luzia;FISIOTERAPIA;5
2021;Campus Santa Luzia;FONOAUDIOLOGIA;3
2021;Campus Santa Luzia;FONOAUDIOLOGIA;4
2021;Campus Santa Luzia;MEDICINA;2
2021;Campus Santa Luzia;MEDICINA;3
2021;Campus Santa Luzia;MEDICINA;4
2021;Campus Santa Luzia;MEDICINA VETERINÁRIA;2
2021;Campus Santa Luzia;MEDICINA VETERINÁRIA;3
2021;Campus Santa Luzia;MEDICINA VETERINÁRIA;4
2021;Campus Santa Luzia;MEDICINA VETERINÁRIA;5
2021;Campus Santa Luzia;NUTRIÇÃO;3
2021;Campus Santa Luzia;NUTRIÇÃO;4
2021;Campus Santa Luzia;NUTRIÇÃO;5
2021;Campus Santa Luzia;ODONTOLOGIA;3
2021;Campus Santa Luzia;ODONTOLOGIA;4
2021;Campus Santa Luzia;ODONTOLOGIA;5
2021;Campus Santa Luzia;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Santa Luzia;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Santa Luzia;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Santa Luzia;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Santa Luzia;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Santa Luzia;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Santa Luzia;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Santa Luzia;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Santa Luzia;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Santa Luzia;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Santa Luzia;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Santa Luzia;ZOOTECNIA;2
2021;Campus Santa Luzia;ZOOTECNIA;3
2021;Campus Santa Luzia;ZOOTECNIA;4
2021;Campus Santa Luzia;ZOOTECNIA;5
2021;Campus Santa Maria da Boa Vista;AGRONOMIA;2
2021;Campus Santa Maria da Boa Vista;AGRONOMIA;3
2021;Campus Santa Maria da Boa Vista;AGRONOMIA;4
2021;Campus Santa Maria da Boa Vista;AGRONOMIA;5
2021;Campus Santa Maria da Boa Vista;ARQUITETURA E URBANISMO;3
2021;Campus Santa Maria da Boa Vista;ARQUITETURA E URBANISMO;4
2021;Campus Santa Maria da Boa Vista;ARQUITETURA E URBANISMO;5
2021;Campus Santa Maria da Boa Vista;BIOMEDICINA;3
2021;Campus Santa Maria da Boa Vista;BIOMEDICINA;4
2021;Campus Santa Maria da Boa Vista;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Santa Maria da Boa Vista;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Santa Maria da Boa Vista;ENFERMAGEM;0
2021;Campus Santa Maria da Boa Vista;ENFERMAGEM;3
2021;Campus Santa Maria da Boa Vista;ENFERMAGEM;4
2021;Campus Santa Maria da Boa Vista;ENFERMAGEM;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA AMBIENTAL;0
2021;Campus Santa Maria da Boa Vista;ENGENHARIA AMBIENTAL;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA AMBIENTAL;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA AMBIENTAL;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA CIVIL;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA CIVIL;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA CIVIL;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE ALIMENTOS;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE ALIMENTOS;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE ALIMENTOS;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA ELÉTRICA;0
2021;Campus Santa Maria da Boa Vista;ENGENHARIA ELÉTRICA;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA ELÉTRICA;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA ELÉTRICA;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA FLORESTAL;2
2021;Campus Santa Maria da Boa Vista;ENGENHARIA FLORESTAL;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA FLORESTAL;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA FLORESTAL;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA MECÂNICA;2
2021;Campus Santa Maria da Boa Vista;ENGENHARIA MECÂNICA;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA MECÂNICA;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA MECÂNICA;5
2021;Campus Santa Maria da Boa Vista;ENGENHARIA QUÍMICA;3
2021;Campus Santa Maria da Boa Vista;ENGENHARIA QUÍMICA;4
2021;Campus Santa Maria da Boa Vista;ENGENHARIA QUÍMICA;5
2021;Campus Santa Maria da Boa Vista;FARMÁCIA;3
2021;Campus Santa Maria da Boa Vista;FARMÁCIA;4
2021;Campus Santa Maria da Boa Vista;FISIOTERAPIA;3
2021;Campus Santa Maria da Boa Vista;FISIOTERAPIA;4
2021;Campus Santa Maria da Boa Vista;FISIOTERAPIA;5
2021;Campus Santa Maria da Boa Vista;FONOAUDIOLOGIA;3
2021;Campus Santa Maria da Boa Vista;FONOAUDIOLOGIA;4
2021;Campus Santa Maria da Boa Vista;MEDICINA;2
2021;Campus Santa Maria da Boa Vista;MEDICINA;3
2021;Campus Santa Maria da Boa Vista;MEDICINA;4
2021;Campus Santa Maria da Boa Vista;MEDICINA VETERINÁRIA;2
2021;Campus Santa Maria da Boa Vista;MEDICINA VETERINÁRIA;3
2021;Campus Santa Maria da Boa Vista;MEDICINA VETERINÁRIA;4
2021;Campus Santa Maria da Boa Vista;MEDICINA VETERINÁRIA;5
2021;Campus Santa Maria da Boa Vista;NUTRIÇÃO;3
2021;Campus Santa Maria da Boa Vista;NUTRIÇÃO;4
2021;Campus Santa Maria da Boa Vista;NUTRIÇÃO;5
2021;Campus Santa Maria da Boa Vista;ODONTOLOGIA;3
2021;Campus Santa Maria da Boa Vista;ODONTOLOGIA;4
2021;Campus Santa Maria da Boa Vista;ODONTOLOGIA;5
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Santa Maria da Boa Vista;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Santa Maria da Boa Vista;ZOOTECNIA;2
2021;Campus Santa Maria da Boa Vista;ZOOTECNIA;3
2021;Campus Santa Maria da Boa Vista;ZOOTECNIA;4
2021;Campus Santa Maria da Boa Vista;ZOOTECNIA;5
2021;Campus Santa Rita;AGRONOMIA;2
2021;Campus Santa Rita;AGRONOMIA;3
2021;Campus Santa Rita;AGRONOMIA;4
2021;Campus Santa Rita;AGRONOMIA;5
2021;Campus Santa Rita;ARQUITETURA E URBANISMO;3
2021;Campus Santa Rita;ARQUITETURA E URBANISMO;4
2021;Campus Santa Rita;ARQUITETURA E URBANISMO;5
2021;Campus Santa Rita;BIOMEDICINA;3
2021;Campus Santa Rita;BIOMEDICINA;4
2021;Campus Santa Rita;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Santa Rita;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Santa Rita;ENFERMAGEM;0
2021;Campus Santa Rita;ENFERMAGEM;3
2021;Campus Santa Rita;ENFERMAGEM;4
2021;Campus Santa Rita;ENFERMAGEM;5
2021;Campus Santa Rita;ENGENHARIA AMBIENTAL;0
2021;Campus Santa Rita;ENGENHARIA AMBIENTAL;3
2021;Campus Santa Rita;ENGENHARIA AMBIENTAL;4
2021;Campus Santa Rita;ENGENHARIA AMBIENTAL;5
2021;Campus Santa Rita;ENGENHARIA CIVIL;3
2021;Campus Santa Rita;ENGENHARIA CIVIL;4
2021;Campus Santa Rita;ENGENHARIA CIVIL;5
2021;Campus Santa Rita;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Santa Rita;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Santa Rita;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Santa Rita;ENGENHARIA DE ALIMENTOS;3
2021;Campus Santa Rita;ENGENHARIA DE ALIMENTOS;4
2021;Campus Santa Rita;ENGENHARIA DE ALIMENTOS;5
2021;Campus Santa Rita;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Santa Rita;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Santa Rita;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Santa Rita;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Santa Rita;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Santa Rita;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Santa Rita;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Santa Rita;ENGENHARIA ELÉTRICA;0
2021;Campus Santa Rita;ENGENHARIA ELÉTRICA;3
2021;Campus Santa Rita;ENGENHARIA ELÉTRICA;4
2021;Campus Santa Rita;ENGENHARIA ELÉTRICA;5
2021;Campus Santa Rita;ENGENHARIA FLORESTAL;2
2021;Campus Santa Rita;ENGENHARIA FLORESTAL;3
2021;Campus Santa Rita;ENGENHARIA FLORESTAL;4
2021;Campus Santa Rita;ENGENHARIA FLORESTAL;5
2021;Campus Santa Rita;ENGENHARIA MECÂNICA;2
2021;Campus Santa Rita;ENGENHARIA MECÂNICA;3
2021;Campus Santa Rita;ENGENHARIA MECÂNICA;4
2021;Campus Santa Rita;ENGENHARIA MECÂNICA;5
2021;Campus Santa Rita;ENGENHARIA QUÍMICA;3
2021;Campus Santa Rita;ENGENHARIA QUÍMICA;4
2021;Campus Santa Rita;ENGENHARIA QUÍMICA;5
2021;Campus Santa Rita;FARMÁCIA;3
2021;Campus Santa Rita;FARMÁCIA;4
2021;Campus Santa Rita;FISIOTERAPIA;3
2021;Campus Santa Rita;FISIOTERAPIA;4
2021;Campus Santa Rita;FISIOTERAPIA;5
2021;Campus Santa Rita;FONOAUDIOLOGIA;3
2021;Campus Santa Rita;FONOAUDIOLOGIA;4
2021;Campus Santa Rita;MEDICINA;2
2021;Campus Santa Rita;MEDICINA;3
2021;Campus Santa Rita;MEDICINA;4
2021;Campus Santa Rita;MEDICINA VETERINÁRIA;2
2021;Campus Santa Rita;MEDICINA VETERINÁRIA;3
2021;Campus Santa Rita;MEDICINA VETERINÁRIA;4
2021;Campus Santa Rita;MEDICINA VETERINÁRIA;5
2021;Campus Santa Rita;NUTRIÇÃO;3
2021;Campus Santa Rita;NUTRIÇÃO;4
2021;Campus Santa Rita;NUTRIÇÃO;5
2021;Campus Santa Rita;ODONTOLOGIA;3
2021;Campus Santa Rita;ODONTOLOGIA;4
2021;Campus Santa Rita;ODONTOLOGIA;5
2021;Campus Santa Rita;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Santa Rita;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Santa Rita;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Santa Rita;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Santa Rita;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Santa Rita;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Santa Rita;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Santa Rita;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Santa Rita;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Santa Rita;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Santa Rita;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Santa Rita;ZOOTECNIA;2
2021;Campus Santa Rita;ZOOTECNIA;3
2021;Campus Santa Rita;ZOOTECNIA;4
2021;Campus Santa Rita;ZOOTECNIA;5
2021;Campus Santa Rosa;AGRONOMIA;2
2021;Campus Santa Rosa;AGRONOMIA;3
2021;Campus Santa Rosa;AGRONOMIA;4
2021;Campus Santa Rosa;AGRONOMIA;5
2021;Campus Santa Rosa;ARQUITETURA E URBANISMO;3
2021;Campus Santa Rosa;ARQUITETURA E URBANISMO;4
2021;Campus Santa Rosa;ARQUITETURA E URBANISMO;5
2021;Campus Santa Rosa;BIOMEDICINA;3
2021;Campus Santa Rosa;BIOMEDICINA;4
2021;Campus Santa Rosa;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Santa Rosa;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Santa Rosa;ENFERMAGEM;0
2021;Campus Santa Rosa;ENFERMAGEM;3
2021;Campus Santa Rosa;ENFERMAGEM;4
2021;Campus Santa Rosa;ENFERMAGEM;5
2021;Campus Santa Rosa;ENGENHARIA AMBIENTAL;0
2021;Campus Santa Rosa;ENGENHARIA AMBIENTAL;3
2021;Campus Santa Rosa;ENGENHARIA AMBIENTAL;4
2021;Campus Santa Rosa;ENGENHARIA AMBIENTAL;5
2021;Campus Santa Rosa;ENGENHARIA CIVIL;3
2021;Campus Santa Rosa;ENGENHARIA CIVIL;4
2021;Campus Santa Rosa;ENGENHARIA CIVIL;5
2021;Campus Santa Rosa;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Santa Rosa;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Santa Rosa;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Santa Rosa;ENGENHARIA DE ALIMENTOS;3
2021;Campus Santa Rosa;ENGENHARIA DE ALIMENTOS;4
2021;Campus Santa Rosa;ENGENHARIA DE ALIMENTOS;5
2021;Campus Santa Rosa;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Santa Rosa;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Santa Rosa;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Santa Rosa;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Santa Rosa;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Santa Rosa;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Santa Rosa;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Santa Rosa;ENGENHARIA ELÉTRICA;0
2021;Campus Santa Rosa;ENGENHARIA ELÉTRICA;3
2021;Campus Santa Rosa;ENGENHARIA ELÉTRICA;4
2021;Campus Santa Rosa;ENGENHARIA ELÉTRICA;5
2021;Campus Santa Rosa;ENGENHARIA FLORESTAL;2
2021;Campus Santa Rosa;ENGENHARIA FLORESTAL;3
2021;Campus Santa Rosa;ENGENHARIA FLORESTAL;4
2021;Campus Santa Rosa;ENGENHARIA FLORESTAL;5
2021;Campus Santa Rosa;ENGENHARIA MECÂNICA;2
2021;Campus Santa Rosa;ENGENHARIA MECÂNICA;3
2021;Campus Santa Rosa;ENGENHARIA MECÂNICA;4
2021;Campus Santa Rosa;ENGENHARIA MECÂNICA;5
2021;Campus Santa Rosa;ENGENHARIA QUÍMICA;3
2021;Campus Santa Rosa;ENGENHARIA QUÍMICA;4
2021;Campus Santa Rosa;ENGENHARIA QUÍMICA;5
2021;Campus Santa Rosa;FARMÁCIA;3
2021;Campus Santa Rosa;FARMÁCIA;4
2021;Campus Santa Rosa;FISIOTERAPIA;3
2021;Campus Santa Rosa;FISIOTERAPIA;4
2021;Campus Santa Rosa;FISIOTERAPIA;5
2021;Campus Santa Rosa;FONOAUDIOLOGIA;3
2021;Campus Santa Rosa;FONOAUDIOLOGIA;4
2021;Campus Santa Rosa;MEDICINA;2
2021;Campus Santa Rosa;MEDICINA;3
2021;Campus Santa Rosa;MEDICINA;4
2021;Campus Santa Rosa;MEDICINA VETERINÁRIA;2
2021;Campus Santa Rosa;MEDICINA VETERINÁRIA;3
2021;Campus Santa Rosa;MEDICINA VETERINÁRIA;4
2021;Campus Santa Rosa;MEDICINA VETERINÁRIA;5
2021;Campus Santa Rosa;NUTRIÇÃO;3
2021;Campus Santa Rosa;NUTRIÇÃO;4
2021;Campus Santa Rosa;NUTRIÇÃO;5
2021;Campus Santa Rosa;ODONTOLOGIA;3
2021;Campus Santa Rosa;ODONTOLOGIA;4
2021;Campus Santa Rosa;ODONTOLOGIA;5
2021;Campus Santa Rosa;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Santa Rosa;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Santa Rosa;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Santa Rosa;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Santa Rosa;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Santa Rosa;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Santa Rosa;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Santa Rosa;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Santa Rosa;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Santa Rosa;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Santa Rosa;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Santa Rosa;ZOOTECNIA;2
2021;Campus Santa Rosa;ZOOTECNIA;3
2021;Campus Santa Rosa;ZOOTECNIA;4
2021;Campus Santa Rosa;ZOOTECNIA;5
2021;Campus Santa Rosa do Sul;AGRONOMIA;2
2021;Campus Santa Rosa do Sul;AGRONOMIA;3
2021;Campus Santa Rosa do Sul;AGRONOMIA;4
2021;Campus Santa Rosa do Sul;AGRONOMIA;5
2021;Campus Santa Rosa do Sul;ARQUITETURA E URBANISMO;3
2021;Campus Santa Rosa do Sul;ARQUITETURA E URBANISMO;4
2021;Campus Santa Rosa do Sul;ARQUITETURA E URBANISMO;5
2021;Campus Santa Rosa do Sul;BIOMEDICINA;3
2021;Campus Santa Rosa do Sul;BIOMEDICINA;4
2021;Campus Santa Rosa do Sul;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Santa Rosa do Sul;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Santa Rosa do Sul;ENFERMAGEM;0
2021;Campus Santa Rosa do Sul;ENFERMAGEM;3
2021;Campus Santa Rosa do Sul;ENFERMAGEM;4
2021;Campus Santa Rosa do Sul;ENFERMAGEM;5
2021;Campus Santa Rosa do Sul;ENGENHARIA AMBIENTAL;0
2021;Campus Santa Rosa do Sul;ENGENHARIA AMBIENTAL;3
2021;Campus Santa Rosa do Sul;ENGENHARIA AMBIENTAL;4
2021;Campus Santa Rosa do Sul;ENGENHARIA AMBIENTAL;5
2021;Campus Santa Rosa do Sul;ENGENHARIA CIVIL;3
2021;Campus Santa Rosa do Sul;ENGENHARIA CIVIL;4
2021;Campus Santa Rosa do Sul;ENGENHARIA CIVIL;5
2021;Campus Santa Rosa do Sul;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Santa Rosa do Sul;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Santa Rosa do Sul;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Santa Rosa do Sul;ENGENHARIA DE ALIMENTOS;3
2021;Campus Santa Rosa do Sul;ENGENHARIA DE ALIMENTOS;4
2021;Campus Santa Rosa do Sul;ENGENHARIA DE ALIMENTOS;5
2021;Campus Santa Rosa do Sul;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Santa Rosa do Sul;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Santa Rosa do Sul;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Santa Rosa do Sul;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Santa Rosa do Sul;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Santa Rosa do Sul;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Santa Rosa do Sul;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Santa Rosa do Sul;ENGENHARIA ELÉTRICA;0
2021;Campus Santa Rosa do Sul;ENGENHARIA ELÉTRICA;3
2021;Campus Santa Rosa do Sul;ENGENHARIA ELÉTRICA;4
2021;Campus Santa Rosa do Sul;ENGENHARIA ELÉTRICA;5
2021;Campus Santa Rosa do Sul;ENGENHARIA FLORESTAL;2
2021;Campus Santa Rosa do Sul;ENGENHARIA FLORESTAL;3
2021;Campus Santa Rosa do Sul;ENGENHARIA FLORESTAL;4
2021;Campus Santa Rosa do Sul;ENGENHARIA FLORESTAL;5
2021;Campus Santa Rosa do Sul;ENGENHARIA MECÂNICA;2
2021;Campus Santa Rosa do Sul;ENGENHARIA MECÂNICA;3
2021;Campus Santa Rosa do Sul;ENGENHARIA MECÂNICA;4
2021;Campus Santa Rosa do Sul;ENGENHARIA MECÂNICA;5
2021;Campus Santa Rosa do Sul;ENGENHARIA QUÍMICA;3
2021;Campus Santa Rosa do Sul;ENGENHARIA QUÍMICA;4
2021;Campus Santa Rosa do Sul;ENGENHARIA QUÍMICA;5
2021;Campus Santa Rosa do Sul;FARMÁCIA;3
2021;Campus Santa Rosa do Sul;FARMÁCIA;4
2021;Campus Santa Rosa do Sul;FISIOTERAPIA;3
2021;Campus Santa Rosa do Sul;FISIOTERAPIA;4
2021;Campus Santa Rosa do Sul;FISIOTERAPIA;5
2021;Campus Santa Rosa do Sul;FONOAUDIOLOGIA;3
2021;Campus Santa Rosa do Sul;FONOAUDIOLOGIA;4
2021;Campus Santa Rosa do Sul;MEDICINA;2
2021;Campus Santa Rosa do Sul;MEDICINA;3
2021;Campus Santa Rosa do Sul;MEDICINA;4
2021;Campus Santa Rosa do Sul;MEDICINA VETERINÁRIA;2
2021;Campus Santa Rosa do Sul;MEDICINA VETERINÁRIA;3
2021;Campus Santa Rosa do Sul;MEDICINA VETERINÁRIA;4
2021;Campus Santa Rosa do Sul;MEDICINA VETERINÁRIA;5
2021;Campus Santa Rosa do Sul;NUTRIÇÃO;3
2021;Campus Santa Rosa do Sul;NUTRIÇÃO;4
2021;Campus Santa Rosa do Sul;NUTRIÇÃO;5
2021;Campus Santa Rosa do Sul;ODONTOLOGIA;3
2021;Campus Santa Rosa do Sul;ODONTOLOGIA;4
2021;Campus Santa Rosa do Sul;ODONTOLOGIA;5
2021;Campus Santa Rosa do Sul;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Santa Rosa do Sul;TECNOLOGIA EM AGRONEGÓCIOS;4
